,Open_Interest_All,NonComm_Positions_Long_All,NonComm_Positions_Short_All,Comm_Positions_Long_All,Comm_Positions_Short_All,CFTC_Contract_Market_Code,Market_and_Exchange_Names,NG_Close,HP,NetLong_Comm,Q_Comm,NetLong_NonComm,Q_NonComm,PT_Comm,PT_NonComm,Ret,Ret_Lead,HP_Smooth_52w
2011-12-27,1000237,179048,339639,414613,275228,023651,NATURAL GAS - NEW YORK MERCANTILE EXCHANGE ,3.111999988555908,-0.139351973582261,139385,0.3395988551356535,-160591,-0.32270939164755713,0.009509437682016581,0.013807941976567756,-0.005115099845782511,-0.038239061206922,-0.16727651596800192
2012-01-03,1016237,178941,336961,406192,268822,023651,NATURAL GAS - NEW YORK MERCANTILE EXCHANGE ,2.993000030517578,-0.1351751609122675,137370,-0.20145225581537177,-158020,0.2570390817376282,0.021965470345800236,0.0053983120825273016,-0.038239061206922,-0.01737388748618718,-0.16652375819820886
2012-01-10,1096284,214841,369876,413538,279834,023651,NATURAL GAS - NEW YORK MERCANTILE EXCHANGE ,2.940999984741211,-0.12196109767177118,133704,-0.3607426220458417,-155035,0.2937306947099938,0.02647640804647433,0.11768941214296831,-0.01737388748618718,-0.1540292659010033,-0.1652669455289725
2012-01-17,1134701,218296,373069,424081,294597,023651,NATURAL GAS - NEW YORK MERCANTILE EXCHANGE ,2.48799991607666,-0.114112880838212,129484,-0.3849367499662496,-154773,0.023898916704065735,0.03521187513740507,0.011241788066591698,-0.1540292659010033,0.026527325951556602,-0.16351138153853975
2012-01-24,1152540,246851,388047,428434,310222,023651,NATURAL GAS - NEW YORK MERCANTILE EXCHANGE ,2.553999900817871,-0.10256650528398147,118212,-0.9933894479691125,-141196,1.196526662089837,0.02704641944288004,0.068566919410677,0.026527325951556602,-0.019968630312281688,-0.1617606450904752
2012-01-31,1203330,267414,394317,447334,342918,023651,NATURAL GAS - NEW YORK MERCANTILE EXCHANGE ,2.503000020980835,-0.0867725395361206,104416,-1.1970083467818904,-126903,1.240130494386312,0.06529056554111853,0.04054970977632905,-0.019968630312281688,-0.012385192596584105,-0.15942900421529843
2012-02-07,1256019,265207,392053,476244,374648,023651,NATURAL GAS - NEW YORK MERCANTILE EXCHANGE ,2.4719998836517334,-0.08088731141805976,101596,-0.23434967963900177,-126846,0.00473685522674578,0.07126638868387528,0.006802483035632779,-0.012385192596584105,0.02427191910279758,-0.15701986918990818
2012-02-14,1262254,260620,386777,481293,378462,023651,NATURAL GAS - NEW YORK MERCANTILE EXCHANGE ,2.532000064849853,-0.08146617083407935,102831,0.09832653805396255,-126157,0.05485585807221069,0.010308750748759822,0.015234855892134193,0.02427191910279758,0.03712474733940141,-0.15434075251829193
2012-02-21,1252913,259208,384137,482942,382141,023651,NATURAL GAS - NEW YORK MERCANTILE EXCHANGE ,2.625999927520752,-0.0804533116026412,100801,-0.16082341588935348,-124929,0.09728628310942172,0.006158946598187688,0.006298331377410254,0.03712474733940141,-0.04074633551723306,-0.15140496860134872
2012-02-28,1204381,245919,377375,484555,377433,023651,NATURAL GAS - NEW YORK MERCANTILE EXCHANGE ,2.5190000534057617,-0.0889436150188354,107122,0.5045043031718882,-131456,-0.520945987470798,0.007333048719935777,0.03216940962050012,-0.04074633551723306,-0.06470825857710583,-0.148633566159496
2012-03-06,1216428,259947,385829,474903,374045,023651,NATURAL GAS - NEW YORK MERCANTILE EXCHANGE ,2.3559999465942383,-0.08291325092812728,100858,-0.52010119721251,-125882,0.46281035652339253,0.015360186960803253,0.03481392928817423,-0.06470825857710583,-0.024193515743115346,-0.14570463620436017
2012-03-13,1231889,257906,395875,465602,354063,023651,NATURAL GAS - NEW YORK MERCANTILE EXCHANGE ,2.299000024795532,-0.09054306029195812,111539,0.8780626555784642,-137969,-0.9936469729404453,0.03572557081246607,0.018487842259105113,-0.024193515743115346,0.01565898780477082,-0.1429281934337437
2012-03-20,1238679,264283,397583,469797,361101,023651,NATURAL GAS - NEW YORK MERCANTILE EXCHANGE ,2.3350000381469727,-0.08775154822193644,108696,-0.2307837800321295,-133300,0.37901142067183,0.013519108241926205,0.01221546355304548,0.01565898780477082,-0.054389760764573136,-0.14048657847553683
2012-03-27,1231442,259037,407778,474894,347106,023651,NATURAL GAS - NEW YORK MERCANTILE EXCHANGE ,2.2079999446868896,-0.10377102616282374,127788,1.541319421738804,-148741,-1.2465699345835362,0.023226277372262773,0.02315634771263394,-0.054389760764573136,-0.009510828339374555,-0.1390007968636487
2012-04-03,1234227,269827,393909,459219,354305,023651,NATURAL GAS - NEW YORK MERCANTILE EXCHANGE ,2.187000036239624,-0.0850038121026359,104914,-1.8574971456227738,-124082,2.0024491612272444,0.028117179087525382,0.03715181939807393,-0.009510828339374555,-0.07133065146049633,-0.13744295866016903
2012-04-10,1252198,275665,398225,450099,346313,023651,NATURAL GAS - NEW YORK MERCANTILE EXCHANGE ,2.0309998989105225,-0.08288305843005658,103786,-0.0913932364143711,-122560,0.12331605126123477,0.021486366353093624,0.01506774102598347,-0.07133065146049633,-0.039389427714382585,-0.1356461143534569
2012-04-17,1308103,286546,405587,469966,373494,023651,NATURAL GAS - NEW YORK MERCANTILE EXCHANGE ,1.950999975204468,-0.07374954418726966,96472,-0.5840929309901469,-119041,0.28102584415563675,0.05577976430417566,0.026357650913913944,-0.039389427714382585,0.012301408991496565,-0.13372655172485173
2012-04-24,1284741,275528,388836,470058,375085,023651,NATURAL GAS - NEW YORK MERCANTILE EXCHANGE ,1.975000023841858,-0.07392384924276567,94973,-0.1145934226891919,-113308,0.43826824034498807,0.0019913789737358058,0.041797869842435775,0.012301408991496565,0.20050634069676532,-0.1318957422969054
2012-05-01,1257703,258169,379970,477218,374140,023651,NATURAL GAS - NEW YORK MERCANTILE EXCHANGE ,2.371000051498413,-0.08195734605069718,103078,0.6308664547951689,-121801,-0.6610670944571707,0.009520084382833074,0.04109606214320077,0.20050634069676532,0.009278715938497939,-0.13080928066161238
2012-05-08,1226562,255704,369474,461398,367383,023651,NATURAL GAS - NEW YORK MERCANTILE EXCHANGE ,2.3929998874664307,-0.07664920322005736,94015,-0.7205993783906057,-113770,0.6385450301064719,0.027241213300015325,0.020731695613089393,0.009278715938497939,0.04471379756179372,-0.1291153602399489
2012-05-15,1222589,255100,364524,451715,368015,023651,NATURAL GAS - NEW YORK MERCANTILE EXCHANGE ,2.5,-0.06846127357599324,83700,-0.840968495681425,-109424,0.3543237113166721,0.012583411611140254,0.008963500445431424,0.04471379756179372,0.08280000686645517,-0.12712114792505275
2012-05-22,1210292,240769,356450,446406,357093,023651,NATURAL GAS - NEW YORK MERCANTILE EXCHANGE ,2.7070000171661377,-0.07379458841337462,89313,0.45910768050424144,-115681,-0.5117827822759734,0.020200398507029878,0.037515551246695096,0.08280000686645517,-0.1026967545568378,-0.12524158919156325
2012-05-29,1207028,235471,335706,427593,350648,023651,NATURAL GAS - NEW YORK MERCANTILE EXCHANGE ,2.428999900817871,-0.06374748555957277,76945,-1.0219021525383958,-100235,1.2762209450281419,0.032455242013720687,0.045593572570324085,-0.1026967545568378,0.006998846874606057,-0.12373466601473827
2012-06-05,1206991,246358,341760,420454,343166,023651,NATURAL GAS - NEW YORK MERCANTILE EXCHANGE ,2.446000099182129,-0.06403361748347751,77288,0.028416904993090464,-95402,0.4004049616081814,0.019146957911002856,0.028805443805494817,0.006998846874606057,-0.08748977022532212,-0.12281703301327646
2012-06-12,1176268,253212,355610,426407,336737,023651,NATURAL GAS - NEW YORK MERCANTILE EXCHANGE ,2.2320001125335693,-0.0762326272584139,89670,1.0258568622301243,-102398,-0.5796232117720844,0.01622498506179699,0.03400665547565627,-0.08748977022532212,0.1402329516037013,-0.1222310749873484
2012-06-19,1185328,243207,356902,458600,365216,023651,NATURAL GAS - NEW YORK MERCANTILE EXCHANGE ,2.5450000762939453,-0.07878325661757758,93384,0.31574437118071735,-113695,-0.9604103826678954,0.07364751352243705,0.018824913474052213,0.1402329516037013,0.08722981414405773,-0.12120637109887993
2012-06-26,1145017,229354,339431,458401,369916,023651,NATURAL GAS - NEW YORK MERCANTILE EXCHANGE ,2.7669999599456787,-0.07727832861870174,88485,-0.41330332194970504,-110077,0.3052319695476695,0.0059144023363036135,0.05507177580280774,0.08722981414405773,0.04770508543303831,-0.11983679775011417
2012-07-03,1115630,236916,327800,432862,365854,023651,NATURAL GAS - NEW YORK MERCANTILE EXCHANGE ,2.8989999294281006,-0.060062924087735184,67008,-1.8756926753052576,-90884,1.6762196543806773,0.03706073247562337,0.033986995233002075,0.04770508543303831,-0.05588131935696561,-0.11819576781271449
2012-07-10,1116158,233093,314881,421349,367705,023651,NATURAL GAS - NEW YORK MERCANTILE EXCHANGE ,2.736999988555908,-0.04806129598139332,53644,-1.197888188736409,-81788,0.8153240769789268,0.016936736902670793,0.03055254446378843,-0.05588131935696561,0.02155645433156117,-0.11612076064231293
2012-07-17,1117917,234178,310222,417344,369036,023651,NATURAL GAS - NEW YORK MERCANTILE EXCHANGE ,2.7960000038146973,-0.043212510409985715,48308,-0.47806851718125926,-76044,0.5146224817633346,0.006785523538238511,0.010551065393093313,0.02155645433156117,0.1398426437380076,-0.11426153810393343
2012-07-24,1123235,242714,315089,390047,348028,023651,NATURAL GAS - NEW YORK MERCANTILE EXCHANGE ,3.187000036239624,-0.037408912649623635,42019,-0.5625641259592618,-72375,0.32819967850922743,0.06544727839311723,0.024028196334548217,0.1398426437380076,0.006903066876822184,-0.1122602131840278
2012-07-31,1126758,238827,314239,379629,339018,023651,NATURAL GAS - NEW YORK MERCANTILE EXCHANGE ,3.2090001106262207,-0.03604234449633373,40611,-0.12535221925954942,-75412,-0.27037975134321846,0.027034134978647376,0.008564981394625595,0.006903066876822184,-0.0763478078939206,-0.10997986925430288
2012-08-07,1112252,236197,309297,374518,337137,023651,NATURAL GAS - NEW YORK MERCANTILE EXCHANGE ,2.96399998664856,-0.03360839090421955,37381,-0.28666315215867116,-73100,0.205190466808312,0.009824985421306673,0.01388099594129358,-0.0763478078939206,-0.043859607492553354,-0.10746820764848765
2012-08-14,1076707,232567,299042,394424,364439,023651,NATURAL GAS - NEW YORK MERCANTILE EXCHANGE ,2.8340001106262207,-0.02784880194890532,29985,-0.6649572219245279,-66475,0.5956383984924281,0.0622088571982031,0.026118820411242097,-0.043859607492553354,-0.020818635481898995,-0.10488672063187421
2012-08-21,1086018,238134,304511,393253,357942,023651,NATURAL GAS - NEW YORK MERCANTILE EXCHANGE ,2.775000095367432,-0.03251419405571547,35311,0.4946563921289636,-66377,0.009101826216417279,0.010207735674491977,0.020337421334389885,-0.020818635481898995,-0.05801802083546348,-0.1024582840178272
2012-08-28,1080414,253789,332640,395724,348222,023651,NATURAL GAS - NEW YORK MERCANTILE EXCHANGE ,2.614000082015991,-0.043966479516185465,47502,1.122541247014322,-78851,-1.14859974696552,0.016386942062999198,0.0746620648023887,-0.05801802083546348,0.09181331369800438,-0.1003492225077812
2012-09-04,1101920,246921,337313,398664,334429,023651,NATURAL GAS - NEW YORK MERCANTILE EXCHANGE ,2.8540000915527344,-0.058293705532162045,64235,1.5487581612233827,-90392,-1.0682016338181475,0.022825207715801404,0.019754071142727057,0.09181331369800438,0.048353190966091475,-0.09848515127116768
2012-09-11,1133496,246255,349969,418552,345844,023651,NATURAL GAS - NEW YORK MERCANTILE EXCHANGE ,2.992000102996826,-0.06414491096572021,72708,0.7689305938725135,-103714,-1.2089806882532308,0.04095128702923616,0.022343951266638042,0.048353190966091475,-0.07319521843268795,-0.09669975541352739
2012-09-18,1122990,239264,328957,397629,342382,023651,NATURAL GAS - NEW YORK MERCANTILE EXCHANGE ,2.7730000019073486,-0.04919634190865457,55247,-1.5404553699351387,-89693,1.2369695173163382,0.032952212872511356,0.04928188152145028,-0.07319521843268795,0.054453668512196574,-0.09439555185765898
2012-09-25,1067076,232956,326499,390149,330029,023651,NATURAL GAS - NEW YORK MERCANTILE EXCHANGE ,2.924000024795532,-0.056340879187611756,60120,0.4339308453325497,-93543,-0.34283475364874133,0.027539025074356616,0.01566882054856959,0.054453668512196574,0.20759229444857374,-0.09225960377674738
2012-10-02,1147792,251022,304927,395929,379208,023651,NATURAL GAS - NEW YORK MERCANTILE EXCHANGE ,3.5309998989105225,-0.014567970503366464,16721,-4.067095502101068,-53905,3.7146370080481614,0.07090230501188823,0.07129790682238839,0.20759229444857374,-0.018125146732763997,-0.08956685561890754
2012-10-09,1187378,263022,317521,408058,398658,023651,NATURAL GAS - NEW YORK MERCANTILE EXCHANGE ,3.4670000076293945,-0.00791660280045613,9400,-0.6378333356566347,-54499,-0.051751536863822015,0.03914512666167524,0.04236378700630272,-0.018125146732763997,-0.008653005862057528,-0.0867717450103336
2012-10-16,1188592,273211,334323,429435,413685,023651,NATURAL GAS - NEW YORK MERCANTILE EXCHANGE ,3.437000036239624,-0.013250972579320742,15750,0.5347917849244301,-61112,-0.5569414289299617,0.043177720846380115,0.04442714317223398,-0.008653005862057528,0.028513252417152968,-0.08410912029997518
2012-10-23,1204690,284506,343712,430116,416280,023651,NATURAL GAS - NEW YORK MERCANTILE EXCHANGE ,3.5350000858306885,-0.01148511235255543,13836,-0.1610308667734597,-59206,0.16035780149958942,0.0038705286886989067,0.03292487639641016,0.028513252417152968,-0.03818952961398103,-0.08136961736532608
2012-10-30,1183848,277599,326603,422414,414566,023651,NATURAL GAS - NEW YORK MERCANTILE EXCHANGE ,3.400000095367432,-0.006629229428102256,7848,-0.49705733425196524,-49004,0.8468568677419087,0.011249970130708022,0.03974829609964879,-0.03818952961398103,0.06382352986550233,-0.07858955221271859
2012-11-06,1175941,258009,316049,409486,389772,023651,NATURAL GAS - NEW YORK MERCANTILE EXCHANGE ,3.617000102996826,-0.016764446515598996,19714,1.0023246227556242,-58040,-0.7632736635108561,0.047196274544640156,0.052510373516264905,0.06382352986550233,0.0337296034130834,-0.07588995297538445
2012-11-13,1150704,231320,309087,403467,363038,023651,NATURAL GAS - NEW YORK MERCANTILE EXCHANGE ,3.739000082015991,-0.035134143967519016,40429,1.7615679698216153,-77767,-1.6775501491996623,0.04273031487074448,0.06226973373771991,0.0337296034130834,0.024872942794909703,-0.07354226611932946
2012-11-20,1156533,243599,325276,396889,352885,023651,NATURAL GAS - NEW YORK MERCANTILE EXCHANGE ,3.8320000171661377,-0.0380482009592463,44004,0.3106793754084456,-81677,-0.3397919882089573,0.022314724170216627,0.050042627993847504,0.024872942794909703,-0.016440491513088795,-0.07127353399165993
2012-11-27,1164799,257037,348453,395075,341635,023651,NATURAL GAS - NEW YORK MERCANTILE EXCHANGE ,3.7690000534057617,-0.04587916026713622,53440,0.8158867926812292,-91416,-0.8420857857060714,0.017732893540198993,0.06047168409057127,-0.016440491513088795,-0.061024148531293454,-0.06904830139448656
2012-12-04,1152312,239717,356326,401957,315942,023651,NATURAL GAS - NEW YORK MERCANTILE EXCHANGE ,3.5390000343322754,-0.07464558209929255,86015,2.796619845999181,-116609,-2.162862433776128,0.04537546367943123,0.042267084757307775,-0.061024148531293454,-0.035885869519084346,-0.06745494144697706
2012-12-11,1137704,239042,365199,413719,318533,023651,NATURAL GAS - NEW YORK MERCANTILE EXCHANGE ,3.4119999408721924,-0.08366499546454965,95186,0.7958781996542603,-126157,-0.8285950332895953,0.019601175551586067,0.015801642060038958,-0.035885869519084346,0.0017585117425693575,-0.06631897725304775
2012-12-18,1167143,249661,386085,446376,333968,023651,NATURAL GAS - NEW YORK MERCANTILE EXCHANGE ,3.4179999828338623,-0.09631039212847098,112408,1.51375050100905,-136424,-0.9024315639217231,0.06162923018566171,0.0495559547366401,0.0017585117425693575,-0.058513764976059424,-0.06554165276487557
2013-01-08,1175043,250723,403704,461718,325221,023651,NATURAL GAS - NEW YORK MERCANTILE EXCHANGE ,3.2179999351501465,-0.11616340848802979,136497,2.063928755945073,-152981,-1.418592237626409,0.03061101305183756,0.028545582624188794,-0.058513764976059424,0.07364822664138737,-0.06509571882075574
2013-01-15,1174780,243956,396253,454056,313971,023651,NATURAL GAS - NEW YORK MERCANTILE EXCHANGE ,3.4549999237060547,-0.11924360305759377,140085,0.3053505275977135,-152297,0.058210635695885166,0.024624134307778243,0.022208372578329888,0.07364822664138737,0.029811914994631206,-0.06478934270816586
2013-01-22,1174981,242985,392431,444231,310550,023651,NATURAL GAS - NEW YORK MERCANTILE EXCHANGE ,3.558000087738037,-0.11377290356184483,133681,-0.5451233422428029,-149446,0.24268373652939274,0.01754946136693955,0.00754308988127463,0.029811914994631206,-0.0933108513151284,-0.06463187743682111
2013-01-29,1146846,251798,397723,431544,305364,023651,NATURAL GAS - NEW YORK MERCANTILE EXCHANGE ,3.2260000705718994,-0.11002349051223966,126180,-0.6383933016789207,-145925,0.29966442010551664,0.024254045281093435,0.021716003023766747,-0.0933108513151284,0.053626737467966645,-0.0645532353151678
2013-02-05,1201259,248555,393310,449445,323137,023651,NATURAL GAS - NEW YORK MERCANTILE EXCHANGE ,3.3989999294281006,-0.10514635062047402,126308,0.0111610451621229,-144755,0.10201892843502965,0.046175033847539806,0.011927741814867613,0.053626737467966645,-0.04972048068946244,-0.06460284772548497
2013-02-12,1193809,259288,397943,449247,324807,023651,NATURAL GAS - NEW YORK MERCANTILE EXCHANGE ,3.2300000190734863,-0.10423778008039812,124440,-0.15550351755949382,-138655,0.50780056590627,0.0024132683249489056,0.023379907521099887,-0.04972048068946244,0.013003113023249524,-0.06493871773595185
2013-02-19,1199688,258376,404478,447663,317194,023651,NATURAL GAS - NEW YORK MERCANTILE EXCHANGE ,3.2720000743865967,-0.1087524423016651,130469,0.5050221601612989,-146102,-0.623801629908972,0.01202446993359543,0.011234751544080598,0.013003113023249524,0.04737162832089137,-0.06547458563755965
2013-02-26,1201674,246306,382779,455478,331629,023651,NATURAL GAS - NEW YORK MERCANTILE EXCHANGE ,3.427000045776367,-0.10306372610208758,123849,-0.5518101373023653,-136473,0.8026253492574736,0.02826807536967655,0.05367955045820517,0.04737162832089137,0.029763640714963513,-0.0658899232388675
2013-03-05,1236980,253351,386331,463748,348291,023651,NATURAL GAS - NEW YORK MERCANTILE EXCHANGE ,3.5290000438690186,-0.09333780659347767,115457,-0.6983591223576444,-132980,0.29067783774967254,0.030702958848035623,0.016566043752989767,0.029763640714963513,0.032870483314111354,-0.06613770198869126
