,Open_Interest_All,NonComm_Positions_Long_All,NonComm_Positions_Short_All,Comm_Positions_Long_All,Comm_Positions_Short_All,CFTC_Contract_Market_Code,Market_and_Exchange_Names,HO_Close,HP,NetLong_Comm,Q_Comm,NetLong_NonComm,Q_NonComm,PT_Comm,PT_NonComm,Ret,Ret_Lead,HP_Smooth_52w
2007-10-16,238342,49790,14863,122835,168652,022651,"NO. 2 HEATING OIL, N.Y. HARBOR - NEW YORK MERCANTILE EXCHANGE ",2.33870005607605,0.19223217057841252,-45817,-4.573624025280196,34927,3.7065496624002545,0.055299207168758815,0.12608850324037554,0.07019628264290367,-0.01663323043353404,0.04867690810060376
2007-10-23,237360,50947,15749,121498,167276,022651,"NO. 2 HEATING OIL, N.Y. HARBOR - NEW YORK MERCANTILE EXCHANGE ",2.299799919128418,0.19286316144253454,-45778,0.01636304134395113,35198,0.11370215908232707,0.009394890121686856,0.030631522130262684,-0.01663323043353404,0.054265575789493425,0.05286833443273489
2007-10-30,235729,48607,18162,124446,164920,022651,"NO. 2 HEATING OIL, N.Y. HARBOR - NEW YORK MERCANTILE EXCHANGE ",2.424599885940552,0.17169716072269428,-40474,2.2345803842264913,30445,-2.002443545669026,0.018329727749631954,0.07118572990459644,0.054265575789493425,0.075558908497942,0.05704113564278417
2007-11-06,223136,41008,19779,119941,154461,022651,"NO. 2 HEATING OIL, N.Y. HARBOR - NEW YORK MERCANTILE EXCHANGE ",2.607800006866455,0.15470385773698553,-34520,2.525781723928749,21229,-3.9095741296149393,0.05453313022499836,0.15161136427196606,0.075558908497942,-0.04053225544267802,0.060867840533917514
2007-11-13,222614,40570,19552,124217,155491,022651,"NO. 2 HEATING OIL, N.Y. HARBOR - NEW YORK MERCANTILE EXCHANGE ",2.5020999908447266,0.14048532437313016,-31274,1.4547181987666715,21018,-0.09456116449161049,0.018969782773463756,0.011060842952662919,-0.04053225544267802,0.07513687080783127,0.0640539901292052
2007-11-20,228639,41473,18578,125984,157757,022651,"NO. 2 HEATING OIL, N.Y. HARBOR - NEW YORK MERCANTILE EXCHANGE ",2.6900999546051025,0.1389657932373742,-31773,-0.22415481506104737,22895,0.8431635027446611,0.014213666688987492,0.03125676508301277,0.07513687080783127,-0.013642619575104264,0.06717332315372247
2007-11-27,228675,39859,17405,128137,159461,022651,"NO. 2 HEATING OIL, N.Y. HARBOR - NEW YORK MERCANTILE EXCHANGE ",2.65339994430542,0.1369804307423199,-31324,0.19637944532647533,22454,-0.19288047970818625,0.013411080744650519,0.04866932103939648,-0.013642619575104264,-0.05336545433862694,0.07037563610413324
2007-12-04,203924,30778,13392,117283,141248,022651,"NO. 2 HEATING OIL, N.Y. HARBOR - NEW YORK MERCANTILE EXCHANGE ",2.5118000507354736,0.11751927188560445,-23965,3.2181042964906528,17386,-2.2162457636383515,0.1124313912064704,0.29644555127914873,-0.05336545433862694,0.004458934208793952,0.07321058827643791
2007-12-11,203242,33146,13720,114146,136650,022651,"NO. 2 HEATING OIL, N.Y. HARBOR - NEW YORK MERCANTILE EXCHANGE ",2.5230000019073486,0.11072514539317661,-22504,0.7164433808673819,19426,1.0003726878641062,0.030841799709724237,0.0575257116032945,0.004458934208793952,0.0128418124385703,0.07503536250329831
2007-12-18,212212,34883,11835,118777,141257,022651,"NO. 2 HEATING OIL, N.Y. HARBOR - NEW YORK MERCANTILE EXCHANGE ",2.5553998947143555,0.1059318040450116,-22480,0.011808582871650545,23048,1.7821119650465949,0.035526123506926015,0.07752900381009462,0.0128418124385703,0.03165852531655733,0.07717020828533627
2008-01-08,207696,41809,9339,111734,146503,022651,"NO. 2 HEATING OIL, N.Y. HARBOR - NEW YORK MERCANTILE EXCHANGE ",2.6363000869750977,0.16740332023726986,-34769,-5.790907206001545,32470,4.439899722918591,0.04758806832483339,0.18421052631578946,0.03165852531655733,-0.033797412855990916,0.08053372586057733
2008-01-15,209659,33799,7633,119940,149695,022651,"NO. 2 HEATING OIL, N.Y. HARBOR - NEW YORK MERCANTILE EXCHANGE ",2.5471999645233154,0.14192092874620216,-29755,2.4141052307218245,26166,-3.0352053000539247,0.042271960242550116,0.23450473064298127,-0.033797412855990916,-0.02928705337114912,0.08352854229757474
2008-01-22,200664,30647,9177,116537,137843,022651,"NO. 2 HEATING OIL, N.Y. HARBOR - NEW YORK MERCANTILE EXCHANGE ",2.472599983215332,0.10617749073077383,-21306,4.029877086125565,21470,-2.2398275294645114,0.05996933721204497,0.11791884290879871,-0.02928705337114912,0.02798675053775801,0.08680413474380319
2008-01-29,197221,32551,12146,112810,132766,022651,"NO. 2 HEATING OIL, N.Y. HARBOR - NEW YORK MERCANTILE EXCHANGE ",2.541800022125244,0.10118597918071605,-19956,0.6727664155005382,20405,-0.5307379500059802,0.03585040883473955,0.10902297693357496,0.02798675053775801,-0.037493098730504104,0.0899811402810368
2008-02-05,188836,28730,17174,114223,126583,022651,"NO. 2 HEATING OIL, N.Y. HARBOR - NEW YORK MERCANTILE EXCHANGE ",2.446500062942505,0.0654536211315639,-12360,3.8515168263014585,11556,-4.486844707206637,0.03154406451666487,0.19277187173231092,-0.037493098730504104,0.05910480720644862,0.09281054430074155
2008-02-12,217133,35569,21434,126258,145049,022651,"NO. 2 HEATING OIL, N.Y. HARBOR - NEW YORK MERCANTILE EXCHANGE ",2.591099977493286,0.08654142852537385,-18791,-3.405600626999089,14135,1.3657353470736513,0.11242245869070831,0.1947090504008561,0.05910480720644862,0.06572498488893075,0.09577746301628873
2008-02-19,234213,47395,20661,128349,159748,022651,"NO. 2 HEATING OIL, N.Y. HARBOR - NEW YORK MERCANTILE EXCHANGE ",2.761399984359741,0.13406173013453565,-31399,-5.806579377616484,26734,5.802434452616599,0.05827898242605789,0.1851269542729517,0.06572498488893075,0.019410470473057995,0.09940234762988281
2008-02-26,240280,51426,21646,132224,166876,022651,"NO. 2 HEATING OIL, N.Y. HARBOR - NEW YORK MERCANTILE EXCHANGE ",2.815000057220459,0.14421508240386216,-34652,-1.388906678963166,29780,1.3005255899544432,0.036787027749916414,0.06864462447996497,0.019410470473057995,-0.00824157535475245,0.10289797034943196
2008-03-04,237016,52504,21097,128613,166564,022651,"NO. 2 HEATING OIL, N.Y. HARBOR - NEW YORK MERCANTILE EXCHANGE ",2.791800022125244,0.16011999189928106,-37951,-1.372981521558182,31407,0.6771266855335442,0.013290330886214034,0.02210567791198489,-0.00824157535475245,0.07303526712735753,0.10669642530907705
2008-03-11,230125,48817,20383,122436,158396,022651,"NO. 2 HEATING OIL, N.Y. HARBOR - NEW YORK MERCANTILE EXCHANGE ",2.995699882507324,0.15626290059750136,-35960,0.8400276774563743,28434,-1.2543456981807135,0.051080361212397445,0.06359826589595376,0.07303526712735753,0.0474681166769968,0.10984890429497043
2008-03-18,227500,44978,19446,128649,161866,022651,"NO. 2 HEATING OIL, N.Y. HARBOR - NEW YORK MERCANTILE EXCHANGE ",3.137900114059448,0.1460087912087912,-33217,1.1919608908202064,25532,-1.2610537751222162,0.03333046486412061,0.07413386315658761,0.0474681166769968,-0.0679117203177464,0.1126349602013505
2008-03-25,224079,41828,16821,131792,160388,022651,"NO. 2 HEATING OIL, N.Y. HARBOR - NEW YORK MERCANTILE EXCHANGE ",2.924799919128418,0.12761570696049163,-28596,2.0312087912087913,25007,-0.23076923076923078,0.01581559312752413,0.09846715204010298,-0.0679117203177464,-0.01541984919502748,0.1155179309242537
2008-04-01,220703,39628,16695,127851,157112,022651,"NO. 2 HEATING OIL, N.Y. HARBOR - NEW YORK MERCANTILE EXCHANGE ",2.879699945449829,0.1325808892493532,-29261,-0.2967703354620469,22933,-0.9255664296966695,0.025326094966714976,0.04129751611242299,-0.01541984919502748,0.0800430555961471,0.11843188565389025
2008-04-08,224908,43064,16556,125894,159924,022651,"NO. 2 HEATING OIL, N.Y. HARBOR - NEW YORK MERCANTILE EXCHANGE ",3.1101999282836914,0.15130631191420493,-34030,-2.1608224627667045,26508,1.6198239262719583,0.01668544318412416,0.05996309963099631,0.0800430555961471,0.052633305747036285,0.12103546073518415
2008-04-15,228116,44024,15079,126878,159106,022651,"NO. 2 HEATING OIL, N.Y. HARBOR - NEW YORK MERCANTILE EXCHANGE ",3.273900032043457,0.14127899840432062,-32228,0.8012164974122752,28945,1.083554164369431,0.006301051807094104,0.04123310153460907,0.052633305747036285,0.013134177101621347,0.12220752255393129
2008-04-22,233804,42587,15198,129604,162323,022651,"NO. 2 HEATING OIL, N.Y. HARBOR - NEW YORK MERCANTILE EXCHANGE ",3.31690001487732,0.13994200270311885,-32719,-0.21524136842658997,27389,-0.6821091023865051,0.02035782918332323,0.026927403305356062,0.013134177101621347,-0.021224637252484246,0.1231635122047677
2008-04-29,226563,42282,20285,124335,149687,022651,"NO. 2 HEATING OIL, N.Y. HARBOR - NEW YORK MERCANTILE EXCHANGE ",3.246500015258789,0.11189823581078993,-25352,3.1509298386682865,21997,-2.306205197515868,0.06534146893315135,0.08617961545223521,-0.021224637252484246,0.03295853183800501,0.12453380027989093
2008-05-06,227262,41145,23446,128586,149725,022651,"NO. 2 HEATING OIL, N.Y. HARBOR - NEW YORK MERCANTILE EXCHANGE ",3.3534998893737797,0.09301599035474474,-21139,1.8595269306991873,17699,-1.8970440892820097,0.015410817394928694,0.06654177826632193,0.03295853183800501,0.10299690066501244,0.12561354249797363
2008-05-13,235549,37927,19233,132513,156884,022651,"NO. 2 HEATING OIL, N.Y. HARBOR - NEW YORK MERCANTILE EXCHANGE ",3.698899984359741,0.10346467189417063,-24371,-1.422147125344316,18694,0.43782066513539436,0.03830723884490855,0.1300034989503149,0.10299690066501244,0.020573714166230328,0.12636840731813065
2008-05-20,226001,34761,16713,123137,149058,022651,"NO. 2 HEATING OIL, N.Y. HARBOR - NEW YORK MERCANTILE EXCHANGE ",3.775000095367432,0.11469418276910279,-25921,-0.6580371812234397,18048,-0.2742529155292529,0.06319734014217748,0.1104635349885379,0.020573714166230328,0.006410585961484916,0.12818760266715762
2008-05-27,214630,32973,18367,116937,137489,022651,"NO. 2 HEATING OIL, N.Y. HARBOR - NEW YORK MERCANTILE EXCHANGE ",3.7992000579833984,0.09575548618552858,-20552,2.3756532050743138,14606,-1.5230021106101301,0.06983956042228388,0.06704324113751461,0.006410585961484916,-0.042008848446815406,0.12886857766553517
2008-06-03,210214,32065,18248,114628,137231,022651,"NO. 2 HEATING OIL, N.Y. HARBOR - NEW YORK MERCANTILE EXCHANGE ",3.6396000385284415,0.10752376150018553,-22603,-0.955598005870568,13817,-0.36760937427200296,0.010192210721078064,0.020412219505893107,-0.042008848446815406,0.04747776191275732,0.12933593291038162
2008-06-10,214434,29700,16173,120136,141479,022651,"NO. 2 HEATING OIL, N.Y. HARBOR - NEW YORK MERCANTILE EXCHANGE ",3.812400102615357,0.09953179066752474,-21343,0.5993891938691048,13527,-0.1379546557317781,0.03729143971102574,0.09678896082663005,0.04747776191275732,0.0025705479518445262,0.13010090924108633
2008-06-17,216092,28578,15369,122232,144154,022651,"NO. 2 HEATING OIL, N.Y. HARBOR - NEW YORK MERCANTILE EXCHANGE ",3.822200059890747,0.10144753160690817,-21922,-0.2700131508995775,13209,-0.14829737821427574,0.017910100380650634,0.04382551710014335,0.0025705479518445262,-0.002250012147982039,0.13004314690393134
2008-06-24,222793,28918,15464,129229,152078,022651,"NO. 2 HEATING OIL, N.Y. HARBOR - NEW YORK MERCANTILE EXCHANGE ",3.813600063323975,0.10255708213453744,-22849,-0.4289839512800104,13454,0.11337763545156691,0.05304169466099315,0.009801270785453562,-0.002250012147982039,0.034062297168222955,0.13086476744828243
2008-07-01,219020,32158,15705,123369,149918,022651,"NO. 2 HEATING OIL, N.Y. HARBOR - NEW YORK MERCANTILE EXCHANGE ",3.94350004196167,0.1212172404346635,-26549,-1.6607344036841374,16453,1.3460925612564127,0.02934643799375748,0.07272841234356392,0.034062297168222955,-0.03126666012907431,0.13088350337874663
2008-07-08,215338,28728,14979,124129,146784,022651,"NO. 2 HEATING OIL, N.Y. HARBOR - NEW YORK MERCANTILE EXCHANGE ",3.820199966430664,0.10520669830684784,-22655,1.7779198246735457,13749,-1.2345904483608803,0.014373618098799246,0.09508774338206695,-0.03126666012907431,0.02586250583533256,0.13065725884896934
2008-07-15,227987,29807,16839,130353,151259,022651,"NO. 2 HEATING OIL, N.Y. HARBOR - NEW YORK MERCANTILE EXCHANGE ",3.9189999103546143,0.09169821086290007,-20906,0.8122115000603702,12968,-0.3626856383917377,0.037991988977742426,0.06300647429575955,0.02586250583533256,-0.061444222857315545,0.12974569068380598
2008-07-22,226122,26772,15912,131620,150084,022651,"NO. 2 HEATING OIL, N.Y. HARBOR - NEW YORK MERCANTILE EXCHANGE ",3.678200006484986,0.08165503577714685,-18464,1.0711137038515353,10860,-0.9246141227350683,0.008668673501263737,0.09282166619810701,-0.061444222857315545,-0.05600567921325372,0.1279410368580156
2008-07-29,226852,28766,15659,127126,148577,022651,"NO. 2 HEATING OIL, N.Y. HARBOR - NEW YORK MERCANTILE EXCHANGE ",3.4721999168396,0.09455944845097244,-21451,-1.320968326832418,13107,0.9937113593546846,0.021766175921190557,0.05057962858750704,-0.05600567921325372,-0.05477790926360804,0.1270559585396787
2008-08-05,225915,30976,15889,122559,143467,022651,"NO. 2 HEATING OIL, N.Y. HARBOR - NEW YORK MERCANTILE EXCHANGE ",3.282000064849853,0.0925480822433216,-20908,0.2393631089873574,15087,0.8728157565284855,0.0363761436852037,0.05206444041395498,-0.05477790926360804,-0.0621267808567173,0.12659500068365848
2008-08-12,223001,32886,16424,116910,139390,022651,"NO. 2 HEATING OIL, N.Y. HARBOR - NEW YORK MERCANTILE EXCHANGE ",3.0780999660491943,0.10080672283980789,-22480,-0.6958369298187371,16462,0.6086359914126995,0.03794771751853297,0.049584262827012775,-0.0621267808567173,0.014814313356266151,0.12599567322555047
2008-08-19,220026,30759,12049,117528,142558,022651,"NO. 2 HEATING OIL, N.Y. HARBOR - NEW YORK MERCANTILE EXCHANGE ",3.123699903488159,0.113759282993828,-25030,-1.143492630077892,18710,1.008067228398079,0.014556723545288867,0.15188749766398804,0.014814313356266151,0.0275954802058076,0.12733675398957345
2008-08-26,221001,27267,11258,123238,145813,022651,"NO. 2 HEATING OIL, N.Y. HARBOR - NEW YORK MERCANTILE EXCHANGE ",3.20989990234375,0.1021488590549364,-22575,1.1157772263277976,16009,-1.22758219483152,0.03332082021624153,0.11117456197274497,0.0275954802058076,-0.04246233611739647,0.12803655492572028
2008-09-02,212963,27005,10892,116150,139983,022651,"NO. 2 HEATING OIL, N.Y. HARBOR - NEW YORK MERCANTILE EXCHANGE ",3.0736000537872314,0.11191145879800717,-23833,-0.5692281935375858,16113,0.047058610594522196,0.05043473507904097,0.016571232551389294,-0.04246233611739647,-0.048444829983649074,0.128951161926709
2008-09-09,212595,27208,12592,116786,141420,022651,"NO. 2 HEATING OIL, N.Y. HARBOR - NEW YORK MERCANTILE EXCHANGE ",2.9247000217437744,0.11587290387826618,-24634,-0.3761216737179698,14616,-0.7029390081845204,0.008028473389464226,0.047814070351758796,-0.048444829983649074,-0.07009263246896291,0.12904681233650625
2008-09-16,217338,30683,16392,120036,140281,022651,"NO. 2 HEATING OIL, N.Y. HARBOR - NEW YORK MERCANTILE EXCHANGE ",2.71970009803772,0.09314984034085158,-20245,2.0644888167642703,14291,-0.1528728333215739,0.01686021274062009,0.15454062665958576,-0.07009263246896291,0.10170234734071282,0.12787815635796956
2008-09-23,213925,25160,13608,121973,139882,022651,"NO. 2 HEATING OIL, N.Y. HARBOR - NEW YORK MERCANTILE EXCHANGE ",2.996299982070923,0.0837162556970901,-17909,1.074823546733659,11552,-1.2602490130580017,0.008920967711137843,0.21427465951300043,0.10170234734071282,-0.0442879442060895,0.1258181314132102
2008-09-30,203017,20595,11703,116246,133535,022651,"NO. 2 HEATING OIL, N.Y. HARBOR - NEW YORK MERCANTILE EXCHANGE ",2.863600015640259,0.08516035602929804,-17289,0.2898211990183476,8892,-1.2434264344980719,0.048338344389685366,0.20032200136231346,-0.0442879442060895,-0.1249825053416469,0.12345045243920974
2008-10-07,208439,22264,14824,120554,135989,022651,"NO. 2 HEATING OIL, N.Y. HARBOR - NEW YORK MERCANTILE EXCHANGE ",2.50570011138916,0.07405044161601236,-15435,0.9132240157228213,7440,-0.7152110414398795,0.026358154383475673,0.12915228645383953,-0.1249825053416469,-0.09817617454709326,0.12112794495359179
2008-10-14,212748,20830,16013,128316,135506,022651,"NO. 2 HEATING OIL, N.Y. HARBOR - NEW YORK MERCANTILE EXCHANGE ",2.259700059890747,0.033795852369940024,-7190,3.9555937228637634,4817,-1.2584017386381627,0.031252132119383526,0.0711939852889287,-0.09817617454709326,-0.03655357549255012,0.11842132916804485
2008-10-21,214867,21512,16874,125185,135342,022651,"NO. 2 HEATING OIL, N.Y. HARBOR - NEW YORK MERCANTILE EXCHANGE ",2.1770999431610107,0.047271102589043455,-10157,-1.3946077048902927,4638,-0.08413710117133887,0.012647441531971735,0.040196946803522114,-0.03655357549255012,-0.12176749309170898,0.11620376575751981
2008-10-28,218603,22190,17010,129955,140014,022651,"NO. 2 HEATING OIL, N.Y. HARBOR - NEW YORK MERCANTILE EXCHANGE ",1.9119999408721924,0.04601492202760255,-10059,0.04560960966551402,5180,0.25224906570110817,0.03497438594801625,0.02076530612244898,-0.12176749309170898,0.13054402707198154,0.11339189559308115
2008-11-04,218867,22749,12647,128005,144929,022651,"NO. 2 HEATING OIL, N.Y. HARBOR - NEW YORK MERCANTILE EXCHANGE ",2.161600112915039,0.07732549904736667,-16924,-3.140396060438329,10102,2.2515701980302194,0.02515260099511237,0.13905526048141034,0.13054402707198154,-0.10760551477498026,0.11117001747009717
2008-11-11,220143,22506,14802,133985,146615,022651,"NO. 2 HEATING OIL, N.Y. HARBOR - NEW YORK MERCANTILE EXCHANGE ",1.9290000200271609,0.05737179923958518,-12630,1.9619220805329265,7704,-1.0956425591797758,0.027320028510334996,0.06427575855044494,-0.10760551477498026,-0.08869881733138663,0.10897145282619121
2008-11-18,230248,20819,18018,145592,152754,022651,"NO. 2 HEATING OIL, N.Y. HARBOR - NEW YORK MERCANTILE EXCHANGE ",1.7578999996185305,0.0311055904937285,-7162,2.483840049422421,2801,-2.227188690987222,0.059481273420793304,0.12624559054509873,-0.08869881733138663,-0.03361967794843124,0.1065945630715132
2008-11-25,223959,23979,16614,138611,150745,022651,"NO. 2 HEATING OIL, N.Y. HARBOR - NEW YORK MERCANTILE EXCHANGE ",1.698799967765808,0.05417955965154336,-12134,-2.1594107223515513,7365,1.9822104860845697,0.031068994594893488,0.11243317813416107,-0.03361967794843124,-0.06804802924683617,0.1049348368268673
2008-12-02,218117,22647,16674,134616,146496,022651,"NO. 2 HEATING OIL, N.Y. HARBOR - NEW YORK MERCANTILE EXCHANGE ",1.583199977874756,0.05446618099460381,-11880,0.11341361588505039,5973,-0.6215423358739769,0.02932638948177239,0.0354009308003357,-0.06804802924683617,-0.0924077566154683,0.1033098442837371
2008-12-09,221042,19455,15476,139924,149247,022651,"NO. 2 HEATING OIL, N.Y. HARBOR - NEW YORK MERCANTILE EXCHANGE ",1.436900019645691,0.042177504727608325,-9323,1.1723066060875584,3979,-0.9141882567612796,0.027869322995736086,0.12567633334287595,-0.0924077566154683,0.016285022446837605,0.1014867110911465
2008-12-16,223673,22009,14346,140521,155227,022651,"NO. 2 HEATING OIL, N.Y. HARBOR - NEW YORK MERCANTILE EXCHANGE ",1.4602999687194824,0.06574776571155214,-14706,-2.435283792220483,7663,1.666651586576307,0.022238527394944346,0.1013340668408747,0.016285022446837605,-0.11798944381840659,0.10049110520318395
2008-12-30,226522,24550,19080,150154,159762,022651,"NO. 2 HEATING OIL, N.Y. HARBOR - NEW YORK MERCANTILE EXCHANGE ",1.287999987602234,0.04241530623957055,-9608,2.2792201115020587,5470,-0.9804491378038476,0.04571561326294867,0.1667430666972267,-0.11798944381840659,0.2626552740346706,0.09917745445022999
2009-01-06,225181,24326,17086,142511,158165,022651,"NO. 2 HEATING OIL, N.Y. HARBOR - NEW YORK MERCANTILE EXCHANGE ",1.6262999773025513,0.06951741043871375,-15654,-2.669056427190295,7240,0.7813810579104898,0.030730753369075017,0.053559354776393314,0.2626552740346706,-0.06899097541025245,0.09847717765010887
